Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Segment,Region,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-01346,2023-01-31,2023-02-03,Express,CUST-7873,Consumer,Central,Technology,Accessories,Laptop Stand,3,0.0,2432.4,409.85
ORD-00882,2023-02-28,2023-03-04,Express,CUST-5345,Corporate,West,Office Supplies,Binders,Clipboard,2,0.2,117.64,22.07
ORD-01365,2023-06-27,2023-06-29,Express,CUST-5012,Home Office,Central,Technology,Phones,Samsung Galaxy,1,0.0,421.33,51.18
ORD-00303,2024-08-21,2024-08-23,Express,CUST-6574,Home Office,West,Furniture,Chairs,Ergonomic Chair,1,0.0,1093.57,33.53
ORD-01462,2023-12-04,2023-12-05,Same Day,CUST-7735,Corporate,West,Technology,Computers,HP Spectre,1,0.1,175.81,2.71
ORD-01228,2024-06-09,2024-06-12,Express,CUST-2163,Home Office,South,Technology,Phones,  Samsung Galaxy  ,2,0.3,2037.74,-520.17
ORD-00734,2023-01-03,2023-01-07,Express,CUST-9928,Corporate,West,Furniture,Tables,Computer Desk,4,0.25,4176.84,-1236.84
ORD-00389,2024-05-09,2024-05-19,Standard,CUST-5669,Corporate,Central,Technology,Accessories,Laptop Stand,1,0.1,1483.25,-65.85
ORD-00236,2024-05-17,2024-05-22,Standard,CUST-3621,Consumer,East,Office Supplies,Binders,Report Cover,2,0.0,51.57,24.94
ORD-01250,2023-03-25,2023-03-31,Standard,CUST-1188,Home Office,Central,Technology,Accessories,USB-C Hub,4,0.1,4174.49,-198.18
ORD-00268,2024-04-19,2024-04-22,Express,CUST-2489,Home Office,East,Furniture,Storage,Storage Bin,2,0.1,1778.68,-145.75
ORD-00306,2024-11-15,2024-11-21,Standard,CUST-9479,Corporate,South,Office Supplies,Paper,Copy Paper,2,0.4,75.96,-12.42
ORD-00118,2023-05-13,2023-05-18,Standard,CUST-6573,Corporate,South,Office Supplies,Art Supplies,Colored Pencils,1,0.0,54.22,26.4
ORD-01482,2023-08-07,2023-08-07,Same Day,CUST-2790,Consumer,East,Technology,Computers,MacBook Pro,1,0.15,593.27,-15.07
ORD-00674,2024-10-08,2024-10-12,Express,CUST-7118,Home Office,South,Furniture,Chairs,Guest Chair,1,0.0,1179.97,165.7
ORD-00250,2023-03-22,2023-04-01,Standard,CUST-1525,Consumer,East,Technology,Computers,HP Spectre,2,0.1,2094.98,204.08
ORD-01098,07/27/2023,07/29/2023,Express,CUST-8956,Corporate,West,Technology,Computers,HP Spectre,2,0.0,357.49,84.25
ORD-01471,2023-05-22,2023-05-28,Standard,CUST-5552,Home Office,East,Technology,Accessories,Webcam HD,2,0.1,2207.09,-85.71
ORD-00072,03/09/2023,03/18/2023,Standard,CUST-1960,Home Office,Central,Technology,Computers,Dell XPS,1,0.25,839.47,-164.05
ORD-00095,2023-03-21,2023-03-26,Standard,CUST-3677,Home Office,West,Technology,Phones,Samsung Galaxy,3,0.1,2976.89,146.73
ORD-00853,2023-03-10,2023-03-19,Standard,CUST-2312,Corporate,South,Office Supplies,Paper,Copy Paper,1,0.0,54.38,16.58
ORD-00034,2024-10-15,2024-10-18,Express,CUST-6574,Corporate,East,Furniture,Storage,Filing Cabinet,1,0.1,105.45,-12.11
ORD-01317,11/13/2023,11/23/2023,Standard,CUST-3927,Home Office,East,Furniture,Chairs,Ergonomic Chair,1,0.1,854.48,23.04
ORD-00449,2024-08-14,2024-08-24,Standard,CUST-7873,Home Office,East,Furniture,Storage,Bookcase,2,0.1,1444.36,-156.36
ORD-00446,2024-03-21,2024-03-31,Standard,CUST-7912,Consumer,East,Furniture,Tables,Folding Table,2,0.15,500.98,-92.65
ORD-00772,2024-01-16,2024-01-21,Standard,CUST-9834,Consumer,Central,Office Supplies,Paper,Sticky Notes,3,0.2,28.82,0.17
ORD-00717,2023-08-01,2023-08-01,Same Day,CUST-5374,Consumer,East,Technology,Accessories,Wireless Mouse,1,0.1,1096.43,76.83
ORD-00893,2024-07-05,2024-07-09,Express,CUST-2489,Home Office,Central,Office Supplies,Art Supplies,Pens Pack,2,0.1,112.81,24.07
ORD-01289,2024-05-25,2024-05-27,Express,CUST-9005,Consumer,West,Technology,Accessories,Webcam HD,3,0.1,2125.63,-85.82
ORD-00907,2023-10-10,2023-10-20,Standard,CUST-1828,Consumer,West,Technology,Accessories,Laptop Stand,3,0.0,4695.72,1120.91
ORD-01445,2024-12-31,2025-01-01,Same Day,CUST-2291,Corporate,Central,Technology,Phones,Samsung Galaxy,3,0.25,2809.83,-485.19
ORD-00078,2023-01-30,2023-02-09,Standard,CUST-6559,Consumer,Central,Office Supplies,Art Supplies,Highlighters,1,0.0,92.55,30.42
ORD-00085,2024-03-22,2024-03-31,Standard,CUST-8527,Home Office,East,Furniture,Chairs,Ergonomic Chair,3,0.0,3956.2,572.78
ORD-00840,2023-07-18,2023-07-19,Same Day,CUST-4502,Home Office,Central,Technology,Accessories,Wireless Mouse,4,0.1,6957.48,590.57
ORD-00083,2023-03-15,2023-03-25,Standard,CUST-5002,Corporate,East,Office Supplies,Art Supplies,Highlighters,4,0.2,21.7,2.5
ORD-00458,2023-01-13,2023-01-21,Standard,CUST-4346,Home Office,West,Furniture,Chairs,Stacking Chair,2,0.25,812.95,-325.72
ORD-00925,2023-11-15,2023-11-17,Express,CUST-7252,Home Office,East,Furniture,Tables,Folding Table,2,0.2,1703.35,-481.99
ORD-00677,2023-09-01,2023-09-02,Same Day,CUST-1651,Corporate,Central,Technology,Accessories,Wireless Mouse,1,0.1,621.85,39.84
ORD-00991,2023-09-23,2023-10-02,Standard,CUST-1964,Home Office,Central,Furniture,Chairs,Executive Chair,2,0.1,2690.22,-423.43
ORD-01081,2024-10-03,2024-10-05,Express,CUST-7065,Consumer,Central,Furniture,Storage,Bookcase,2,0.0,1457.56,159.46
ORD-00437,2023-11-14,2023-11-18,Express,CUST-3646,Corporate,Central,Furniture,Chairs,Stacking Chair,4,0.0,3035.06,527.87
ORD-00771,2024-07-18,2024-07-19,Same Day,CUST-1916,Corporate,East,Furniture,Tables,Computer Desk,1,0.0,1258.95,239.85
ORD-00645,2024-07-02,2024-07-08,Standard,CUST-5956,Corporate,WEST,Office Supplies,Art Supplies,Colored Pencils,3,0.2,24.14,4.11
ORD-01398,2023-02-18,2023-02-21,Express,CUST-5040,Consumer,West,Technology,Computers,MacBook Pro,1,0.0,1084.85,238.83
ORD-01088,05/27/2023,05/27/2023,Same Day,CUST-5371,Home Office,East,Furniture,Tables,Conference Table,1,0.0,104.79,9.61
ORD-01198,2023-05-19,2023-05-27,Standard,CUST-4923,Corporate,East,Office Supplies,Paper,Sticky Notes,4,0.15,59.73,11.34
ORD-00405,2023-11-23,2023-11-26,Express,CUST-6947,Consumer,South,Furniture,Chairs,Executive Chair,3,0.3,1101.84,-95.11
ORD-01309,2024-09-28,2024-10-07,Standard,CUST-8508,Consumer,South,Furniture,Tables,Computer Desk,5,0.0,2532.81,65.86
ORD-00940,2024-02-12,2024-02-22,Standard,CUST-8973,Home Office,Central,Furniture,Storage,Shelving Unit,1,0.1,435.46,-83.78
ORD-00998,2024-09-04,2024-09-13,Standard,CUST-2489,Home Office,East,Office Supplies,Art Supplies,Colored Pencils,4,0.15,155.81,25.48
ORD-00105,2024-11-03,2024-11-07,Express,CUST-5040,Home Office,Central,Technology,Computers,Dell XPS,1,0.1,628.57,45.27
ORD-00610,2024-10-21,2024-10-27,Standard,CUST-4111,Home Office,South,Office Supplies,Binders,3-Ring Binder,3,0.4,101.65,-19.89
ORD-00837,2023-08-22,2023-08-28,Standard,CUST-1821,Home Office,Central,Technology,Accessories,Laptop Stand,1,0.15,1327.49,-99.1
ORD-00689,2023-04-02,,Standard,CUST-1993,Home Office,Central,Furniture,Storage,Shelving Unit,1,0.15,494.83,-21.03
ORD-01223,2024-03-04,2024-03-06,Express,CUST-2084,Consumer,Central,Furniture,Storage,Shelving Unit,2,0.0,2571.94,168.0
ORD-00938,2024-03-10,2024-03-19,Standard,CUST-3286,Consumer,South,Furniture,Tables,Round Table,1,0.1,1249.96,41.62
ORD-00063,2023-01-26,2023-01-30,Express,CUST-5342,Home Office,West,Office Supplies,Paper,Sticky Notes,2,0.1,113.32,27.52
ORD-00282,2024-02-15,2024-02-23,Standard,CUST-8517,Consumer,East,Furniture,Chairs,Executive Chair,4,0.15,2176.01,-245.43
ORD-00779,2023-03-29,2023-03-29,Same Day,CUST-4657,Corporate,Central,Technology,Phones,Google Pixel,1,0.0,1590.94,384.25
ORD-01443,2024-06-10,2024-06-16,Standard,CUST-8953,Corporate,East,Technology,Computers,HP Spectre,3,0.1,3070.2,251.13
ORD-00239,2023-08-17,2023-08-19,Express,CUST-5002,Corporate,West,Furniture,Chairs,Guest Chair,1,0.0,1127.59,-55.87
ORD-00224,2024-02-07,2024-02-11,Express,CUST-5956,Consumer,West,Furniture,Tables,Round Table,1,0.2,587.09,-185.5
ORD-00146,2023-09-11,2023-09-15,Express,CUST-9288,Consumer,South,Office Supplies,Art Supplies,Colored Pencils,2,0.3,17.89,-2.4
ORD-01404,2024-08-10,2024-08-16,Standard,CUST-1931,Consumer,Central,Office Supplies,Art Supplies,Highlighters,1,0.0,72.23,25.36
ORD-00374,2023-04-04,2023-04-07,Express,CUST-4910,Consumer,South,Technology,Phones,OnePlus Nord,2,0.0,3988.2,784.42
ORD-01233,2024-04-05,2024-04-10,Standard,CUST-8491,Corporate,West,Technology,Phones,Samsung Galaxy,3,0.0,5758.03,1279.23
ORD-00119,2023-09-14,2023-09-23,Standard,CUST-8179,Consumer,East,Office Supplies,Binders,3-Ring Binder,2,0.0,128.75,55.13
ORD-01132,2024-10-05,2024-10-12,Standard,CUST-5345,Home Office,West,Office Supplies,Binders,3-Ring Binder,3,0.0,108.08,38.54
ORD-00251,2023-08-05,2023-08-07,Express,CUST-1525,Home Office,East,Furniture,Chairs,Ergonomic Chair,2,0.0,419.43,65.28
ORD-01450,2024-06-01,2024-06-06,Standard,CUST-5562,Corporate,South,Furniture,Tables,Folding Table,1,0.1,525.13,15.33
ORD-01213,2023-10-06,2023-10-15,Standard,CUST-7126,Consumer,West,Technology,Computers,Lenovo ThinkPad,5,0.0,9734.42,1837.41
ORD-01446,2023-09-06,2023-09-10,Express,CUST-2638,Home Office,Central,Furniture,Tables,Computer Desk,2,0.0,2278.33,380.26
ORD-00010,2024-09-30,2024-10-05,Standard,CUST-3103,Home Office,Central,Furniture,Chairs,Guest Chair,1,0.1,468.41,-46.56
ORD-00450,2023-04-26,2023-05-06,Standard,CUST-1949,Corporate,East,Furniture,Storage,Storage Bin,2,0.2,1795.62,-291.53
ORD-00889,2023-03-21,2023-03-26,Standard,CUST-3296,Consumer,West,Technology,Computers,MacBook Pro,1,0.0,512.11,114.41
ORD-00709,2024-02-05,2024-02-14,Standard,CUST-4733,Consumer,Central,Office Supplies,Binders,Folder Set,4,0.15,108.2,19.97
ORD-00256,05/18/2023,05/28/2023,Standard,CUST-3266,Corporate,West,Office Supplies,Paper,Cardstock,1,0.1,75.11,20.96
ORD-00594,2024-04-14,2024-04-15,Same Day,CUST-6881,Consumer,South,Furniture,Tables,Folding Table,3,0.3,1511.18,-148.5
ORD-00390,2023-12-23,2023-12-26,Express,CUST-3286,Home Office,West,Technology,Phones,Google Pixel,4,0.0,6969.08,1379.3
ORD-00964,2024-03-10,2024-03-18,Standard,CUST-3646,Consumer,South,Furniture,Chairs,Ergonomic Chair,1,0.4,127.21,-10.08
ORD-01205,2023-03-21,2023-03-28,Standard,CUST-2584,Corporate,South,Furniture,Storage,Shelving Unit,1,0.4,523.35,-34.17
ORD-00558,2024-12-31,2025-01-07,Standard,CUST-4946,Home Office,West,Furniture,Chairs,Ergonomic Chair,1,0.2,633.47,-126.68
ORD-01293,12/15/2023,12/21/2023,Standard,CUST-4119,Corporate,West,Technology,Accessories,Laptop Stand,4,0.0,7681.9,865.68
ORD-00845,2024-03-18,2024-03-23,Standard,CUST-6804,Corporate,West,Furniture,Chairs,Ergonomic Chair,4,0.0,579.97,69.38
ORD-00461,2023-07-17,2023-07-26,Standard,CUST-5374,Home Office,East,Office Supplies,Binders,Folder Set,2,0.15,160.07,42.43
ORD-00724,2024-01-07,2024-01-08,Same Day,CUST-9797,Corporate,East,Technology,Computers,MacBook Pro,1,0.0,1606.29,396.63
ORD-01387,2023-06-03,2023-06-11,Standard,CUST-1514,Home Office,East,Office Supplies,Binders,Report Cover,2,0.15,144.16,21.39
ORD-00145,2024-01-12,2024-01-14,Express,CUST-2188,Corporate,South,Technology,Accessories,Laptop Stand,2,0.4,1178.95,-523.4
ORD-00502,2024-04-30,2024-05-04,Express,CUST-6977,Home Office,Central,Furniture,Storage,Storage Bin,3,0.2,2926.58,-776.51
ORD-01103,2023-12-30,2024-01-02,Express,CUST-9085,Home Office,East,Furniture,Tables,Conference Table,2,0.0,2694.93,438.77
ORD-00740,2023-05-15,2023-05-20,Standard,CUST-6574,Home Office,Central,Office Supplies,Art Supplies,Pens Pack,1,0.0,16.98,7.42
ORD-01390,2023-01-27,2023-02-04,Standard,CUST-9238,Corporate,South,Technology,Accessories,USB-C Hub,1,0.0,873.8,117.63
ORD-00732,2023-06-22,2023-06-26,Express,CUST-6574,Corporate,South,Office Supplies,Paper,Sticky Notes,1,0.0,21.61,8.01
ORD-00540,2023-07-24,2023-07-31,Standard,CUST-2964,Consumer,Central,Office Supplies,Art Supplies,Highlighters,3,0.0,144.17,43.79
ORD-00178,2023-11-04,2023-11-14,Standard,CUST-1821,Home Office,East,Furniture,Tables,Computer Desk,5,0.25,2024.46,-712.89
ORD-01452,2023-09-04,2023-09-06,Express,CUST-6804,Home Office,East,Technology,Accessories,Laptop Stand,2,0.1,1692.29,137.28
ORD-00698,2024-01-30,2024-02-05,Standard,CUST-1434,Consumer,Central,Furniture,Tables,Conference Table,4,0.15,4480.53,-429.39
ORD-00947,2023-05-16,2023-05-24,Standard,CUST-3266,Corporate,Central,Technology,Computers,Dell XPS,1,0.0,397.11,53.17
ORD-01053,2023-06-22,2023-06-27,Standard,CUST-9808,Home Office,East,Furniture,Tables,Computer Desk,2,0.1,962.53,-121.23
ORD-01266,2024-08-01,2024-08-03,Express,CUST-4814,Home Office,West,Office Supplies,Paper,Copy Paper,2,0.1,16.5,4.91
ORD-00905,2023-07-28,2023-08-06,Standard,CUST-4432,Corporate,West,Furniture,Chairs,Guest Chair,1,0.1,650.48,19.19
ORD-01498,2024-05-05,2024-05-15,Standard,CUST-8962,Corporate,Central,Furniture,Chairs,Ergonomic Chair,5,0.1,4964.94,-285.14
ORD-00008,2023-04-29,2023-05-02,Express,CUST-6107,Corporate,East,Office Supplies,Binders,3-Ring Binder,1,0.0,96.44,37.31
ORD-00868,2023-06-11,2023-06-11,Same Day,CUST-4527,Home Office,West,Office Supplies,Binders,3-Ring Binder,2,0.1,50.28,10.68
ORD-00668,2024-11-18,2024-11-22,Express,CUST-4346,Consumer,East,Furniture,Chairs,Executive Chair,1,0.15,609.38,-31.58
ORD-01165,2023-12-15,2023-12-19,Express,CUST-2307,Consumer,South,Furniture,Chairs,Ergonomic Chair,2,0.3,588.32,-34.61
ORD-00358,2023-08-22,2023-09-01,Standard,CUST-8953,Home Office,West,Technology,Phones,Google Pixel,2,0.0,1143.14,190.6
ORD-00784,2024-04-10,2024-04-17,Standard,CUST-1035,Corporate,East,Technology,Computers,MacBook Pro,1,0.0,596.23,75.65
ORD-00736,2023-07-22,2023-07-31,Standard,CUST-9317,Consumer,South,Technology,Computers,Lenovo ThinkPad,4,0.0,3403.61,733.2
ORD-00330,2024-09-07,2024-09-16,Standard,CUST-2163,Corporate,South,Technology,Phones,OnePlus Nord,2,0.1,728.41,42.71
ORD-01059,2023-11-26,2023-11-30,Express,CUST-4044,Home Office,East,Furniture,Chairs,Ergonomic Chair,1,0.25,640.19,-146.57
ORD-01401,2023-06-02,2023-06-11,Standard,CUST-4527,Corporate,East,Furniture,Tables,Folding Table,1,0.2,349.41,-120.64
ORD-01122,2024-06-15,2024-06-15,Same Day,CUST-8260,Home Office,West,Furniture,Chairs,Ergonomic Chair,1,0.0,118.15,12.71
ORD-00259,11/28/2024,12/05/2024,Standard,CUST-1964,Consumer,West,Furniture,Storage,Bookcase,5,0.1,3260.45,-202.69
ORD-01180,2023-07-07,2023-07-10,Express,CUST-1117,Consumer,West,Technology,Phones,Google Pixel,3,0.2,1952.83,-256.09
ORD-00373,2024-08-21,2024-08-27,Standard,CUST-4981,Consumer,East,Technology,Phones,Google Pixel,3,0.1,356.1,14.04
ORD-01108,2023-04-20,2023-04-26,Standard,CUST-4657,Home Office,West,Technology,Phones,Samsung Galaxy,3,0.15,893.3,4.07
ORD-00932,2023-07-17,2023-07-25,Standard,CUST-3144,Home Office,Central,Furniture,Storage,Bookcase,2,0.1,950.49,-129.56
ORD-00143,2024-02-15,2024-02-17,Express,CUST-8956,Corporate,South,Office Supplies,Binders,3-Ring Binder,4,0.0,201.43,75.88
ORD-00526,2023-06-22,2023-06-28,Standard,CUST-3579,Corporate,West,Furniture,Storage,Bookcase,5,0.0,4664.73,744.15
ORD-01143,01/01/2023,01/05/2023,Express,CUST-3170,Consumer,East,Technology,Phones,iPhone Pro,1,0.0,71.86,11.98
ORD-01014,08/10/2024,08/10/2024,Same Day,CUST-7572,Home Office,Central,Technology,Accessories,Wireless Mouse,2,0.0,3091.75,518.47
ORD-01126,2023-01-20,2023-01-25,Standard,CUST-6310,Consumer,West,Furniture,Storage,Shelving Unit,1,0.1,276.93,-23.35
ORD-01429,2024-08-03,2024-08-08,Standard,CUST-2169,Home Office,West,Furniture,Storage,Shelving Unit,5,0.15,3925.7,-1031.18
ORD-00441,2024-11-09,2024-11-13,Express,CUST-2638,Consumer,South,Office Supplies,Paper,Cardstock,2,0.2,95.28,8.82
ORD-00532,2024-05-14,2024-05-18,Express,CUST-4456,Home Office,Central,Furniture,Storage,Shelving Unit,2,0.1,1843.4,-149.36
ORD-01206,2024-06-02,2024-06-07,Standard,CUST-1651,Corporate,East,Furniture,Chairs,Guest Chair,1,0.0,1095.55,5.12
ORD-00227,2023-09-24,2023-09-26,Express,CUST-7396,Consumer,East,Technology,Accessories,Laptop Stand,2,0.15,1425.56,-124.77
ORD-01204,2024-04-19,2024-04-24,Standard,CUST-1514,Corporate,East,Furniture,Tables,Computer Desk,2,0.0,607.5,26.43
ORD-00229,2023-03-08,2023-03-18,Standard,CUST-8359,Corporate,West,Furniture,Chairs,Executive Chair,4,0.15,953.05,-183.09
ORD-01285,2024-06-26,2024-07-04,Standard,CUST-9479,Corporate,Central,Office Supplies,Art Supplies,Highlighters,1,0.0,27.4,9.47
ORD-01303,2024-07-06,2024-07-12,Standard,CUST-4139,Consumer,West,Office Supplies,Binders,3-Ring Binder,3,0.1,135.94,40.96
ORD-00213,2023-03-01,2023-03-09,Standard,CUST-5040,Consumer,East,Office Supplies,Binders,Report Cover,1,0.1,56.85,16.01
ORD-00886,2023-10-11,2023-10-15,Express,CUST-9238,Consumer,West,Furniture,Chairs,Executive Chair,1,0.15,161.21,-33.2
ORD-00080,06/11/2023,06/13/2023,Express,CUST-2832,Consumer,Central,Technology,Phones,Samsung Galaxy,2,0.1,1045.08,17.04
ORD-00149,2023-02-16,2023-02-26,Standard,CUST-1434,Corporate,East,Office Supplies,Paper,Copy Paper,4,0.0,397.77,193.62
ORD-00815,2023-02-04,2023-02-05,Same Day,CUST-6413,Corporate,Central,Technology,Computers,Dell XPS,3,0.1,1680.14,159.23
ORD-00910,2024-07-25,2024-07-29,Express,CUST-2104,Corporate,East,Furniture,Chairs,Stacking Chair,1,0.0,685.42,65.78
ORD-00919,2023-10-06,,Express,CUST-5333,Home Office,Central,Office Supplies,Paper,Copy Paper,3,0.0,52.39,16.61
ORD-00672,2023-08-07,2023-08-14,Standard,CUST-7224,Home Office,East,Furniture,Chairs,Ergonomic Chair,1,0.0,663.0,42.89
ORD-01160,2023-02-09,2023-02-09,Same Day,CUST-1750,Corporate,West,Furniture,Chairs,Stacking Chair,1,0.15,732.04,-70.35
ORD-00556,07/25/2024,07/29/2024,Express,CUST-7924,Corporate,East,Technology,Phones,iPhone Pro,2,0.0,447.01,101.82
ORD-01240,2024-05-05,2024-05-06,Same Day,CUST-2790,Consumer,East,Furniture,Chairs,Ergonomic Chair,3,0.1,3496.25,6.36
ORD-00134,2024-09-16,2024-09-22,Standard,CUST-7304,Home Office,East,Office Supplies,Binders,Folder Set,4,0.25,100.07,7.93
ORD-01113,2023-07-12,2023-07-19,Standard,CUST-8350,Home Office,Central,Technology,Accessories,Wireless Mouse,1,0.15,419.94,-33.8
ORD-00824,2023-12-04,2023-12-07,Express,CUST-1525,Home Office,East,Furniture,Chairs,Guest Chair,1,0.1,304.63,-51.31
ORD-00409,2024-04-13,2024-04-16,Express,CUST-2127,Home Office,West,Furniture,Storage,Storage Bin,3,0.0,475.67,13.43
ORD-00369,2024-12-14,2024-12-17,Express,CUST-5915,Corporate,East,Furniture,Tables,Folding Table,1,0.0,1150.8,55.36
ORD-00508,2024-02-29,2024-03-08,Standard,CUST-8508,Corporate,Central,Technology,Computers,HP Spectre,1,0.0,1522.73,239.47
ORD-01186,2023-06-14,2023-06-24,Standard,CUST-4139,Consumer,Central,Office Supplies,Art Supplies,Markers Set,3,0.0,292.61,102.19
ORD-00505,11/13/2024,11/19/2024,Standard,CUST-4470,Corporate,Central,Office Supplies,Art Supplies,Markers Set,1,0.0,45.63,16.84
ORD-01477,04/04/2023,04/11/2023,Standard,CUST-5803,Corporate,South,Technology,Computers,MacBook Pro,3,0.3,2604.66,-868.96
ORD-00348,2023-04-20,2023-04-25,Standard,CUST-8359,Corporate,Central,Office Supplies,Binders,Report Cover,2,0.15,115.64,21.2
ORD-00387,2023-11-19,2023-11-29,Standard,CUST-1750,Consumer,South,Furniture,Chairs,Ergonomic Chair,2,0.2,2218.81,-205.99
ORD-00001,2024-11-14,2024-11-17,Express,CUST-8508,Consumer,South,Office Supplies,Art Supplies,Markers Set,4,0.1,53.43,17.52
ORD-00361,2023-11-13,2023-11-23,Standard,CUST-9423,Corporate,West,Technology,Phones,OnePlus Nord,1,0.15,1080.89,-130.48
ORD-00895,2024-01-06,2024-01-10,Express,CUST-5351,Consumer,East,Technology,Computers,MacBook Pro,1,0.15,1345.8,30.97
ORD-00829,2023-06-18,2023-06-22,Express,CUST-1035,Consumer,Central,Technology,Computers,Lenovo ThinkPad,4,0.15,1146.53,-101.94
ORD-01421,2024-09-20,2024-09-28,Standard,CUST-7658,Home Office,East,Office Supplies,Binders,Report Cover,2,0.25,44.34,3.35
ORD-00476,2023-06-11,2023-06-19,Standard,CUST-2290,Corporate,East,Technology,Phones,OnePlus Nord,4,0.15,217.9,-7.83
ORD-01286,2023-11-14,2023-11-18,Express,CUST-7304,Consumer,WEST,Office Supplies,Paper,Legal Pads,3,0.1,24.24,3.89
ORD-00058,2024-09-12,2024-09-15,Express,CUST-9317,Home Office,Central,Office Supplies,Art Supplies,Markers Set,3,0.0,80.58,27.24
ORD-00638,2024-03-08,2024-03-14,Standard,CUST-5673,Home Office,Central,Office Supplies,Art Supplies,Markers Set,1,0.0,24.12,9.53
ORD-01312,2023-10-20,2023-10-25,Standard,CUST-5002,Home Office,Central,Office Supplies,Paper,Legal Pads,1,0.15,40.84,6.35
ORD-01226,2023-09-16,2023-09-24,Standard,CUST-5061,Home Office,West,Technology,Phones,iPhone Pro,3,0.2,4643.47,-615.53
ORD-01210,2024-03-03,2024-03-05,Express,CUST-9179,Consumer,West,Furniture,Storage,Filing Cabinet,5,0.0,4477.31,885.42
ORD-00173,2023-10-02,,Standard,CUST-4470,Corporate,Central,Office Supplies,Paper,Copy Paper,1,0.0,19.66,6.26
ORD-00451,2023-09-09,2023-09-19,Standard,CUST-5552,Corporate,Central,Office Supplies,Paper,Copy Paper,2,0.1,123.35,32.8
ORD-00126,2024-01-10,2024-01-13,Express,CUST-6804,Home Office,East,Furniture,Chairs,Guest Chair,2,0.0,343.24,7.6
ORD-00987,2024-02-27,2024-02-29,Express,CUST-5333,Corporate,South,Office Supplies,Paper,Legal Pads,1,0.0,80.58,34.52
ORD-00531,2024-03-29,2024-04-03,Standard,CUST-2604,Consumer,East,Furniture,Tables,Folding Table,3,0.2,2455.62,-758.7
ORD-00858,2023-01-10,2023-01-11,Same Day,CUST-4853,Consumer,West,Office Supplies,Binders,Folder Set,1,0.2,69.44,7.29
ORD-00714,2024-10-09,2024-10-12,Express,CUST-6573,Consumer,East,Office Supplies,Binders,Folder Set,1,0.1,14.47,4.8
ORD-00091,2024-03-25,2024-04-03,Standard,CUST-6574,Home Office,East,Technology,Accessories,Webcam HD,1,0.1,699.36,0.53
ORD-01456,2023-01-31,2023-02-06,Standard,CUST-7924,Home Office,South,Technology,Phones,OnePlus Nord,5,0.2,4619.33,-567.24
ORD-00182,2023-04-22,2023-04-26,Express,CUST-7596,Corporate,Central,Technology,Computers,MacBook Pro,2,0.1,673.85,31.51
ORD-00876,11/03/2024,11/10/2024,Standard,CUST-2876,Corporate,South,Furniture,Tables,Conference Table,3,0.3,815.23,-49.11
ORD-01259,2023-07-01,2023-07-06,Standard,CUST-5371,Corporate,West,Technology,Computers,HP Spectre,1,0.1,1383.42,-6.25
ORD-00787,2023-06-08,2023-06-11,Express,CUST-2139,Corporate,West,Technology,Accessories,Wireless Mouse,4,0.0,4647.04,1074.04
ORD-00415,2023-06-24,2023-06-24,Same Day,CUST-8956,Corporate,East,Office Supplies,Binders,3-Ring Binder,3,0.0,56.21,20.33
ORD-00252,03/31/2023,04/08/2023,Standard,CUST-2343,Corporate,Central,Furniture,Tables,Conference Table,2,0.2,2078.84,-721.17
ORD-00070,2024-06-22,2024-06-27,Standard,CUST-5557,Home Office,West,Technology,Accessories,Webcam HD,2,0.0,3134.27,550.3
ORD-00804,2023-04-12,2023-04-14,Express,CUST-9837,Home Office,West,Technology,Computers,Dell XPS,3,0.15,3267.34,-100.97
ORD-00132,2023-07-15,2023-07-22,Standard,CUST-8973,Home Office,West,Office Supplies,Art Supplies,Markers Set,1,0.1,39.81,10.84
ORD-00301,2023-07-27,2023-07-30,Express,CUST-8491,Home Office,South,Technology,Phones,Google Pixel,3,0.2,4385.76,-380.39
ORD-01373,2024-05-19,2024-05-27,Standard,CUST-3579,Home Office,West,Technology,Computers,Lenovo ThinkPad,2,0.0,3773.4,521.05
ORD-00327,2024-01-06,2024-01-08,Express,CUST-4566,Consumer,Central,Technology,Phones,Samsung Galaxy,1,0.0,858.5,172.8
ORD-01470,2024-05-14,2024-05-23,Standard,CUST-4752,Corporate,East,Technology,Accessories,USB-C Hub,2,0.15,332.39,-9.39
ORD-01118,02/17/2024,02/25/2024,Standard,CUST-4598,Corporate,West,Furniture,Tables,Round Table,3,0.1,807.07,-156.47
ORD-00500,2024-03-27,2024-04-02,Standard,CUST-8886,Home Office,East,Technology,Computers,Dell XPS,2,0.25,2143.37,-541.86
ORD-01049,2023-08-10,2023-08-15,Standard,CUST-3697,Corporate,Central,Office Supplies,Binders,3-Ring Binder,1,0.1,32.63,5.08
ORD-00833,2023-10-10,2023-10-19,Standard,CUST-9005,Corporate,Central,Technology,Phones,iPhone Pro,1,0.0,838.89,187.58
ORD-00365,2023-07-13,2023-07-22,Standard,CUST-2876,Corporate,West,Technology,Phones,Google Pixel,3,0.1,1450.7,107.73
ORD-00496,2024-11-29,2024-12-05,Standard,CUST-1488,Consumer,West,Technology,Computers,Lenovo ThinkPad,3,0.0,2607.76,334.73
ORD-01400,2024-07-28,2024-08-03,Standard,CUST-4872,Corporate,South,Technology,Phones,iPhone Pro,3,0.2,3881.1,-685.06
